"","time","well","strain","rbs","experiment","groupID","OD660","growthrate","fluor","expression"
"2137",26100,"F9","GFP10","R2",2,"2 GFP10 R2",1.00117997080088,0.029815441082861,546.2,-73022.4649968188
"2138",27000,"F9","GFP10","R2",2,"2 GFP10 R2",1.05106000974774,0.108159530339051,578.4,99203.0948735373
"2139",27900,"F9","GFP10","R2",2,"2 GFP10 R2",1.07093000859022,0.111852616552572,573.4,16354.1020712656
"2140",28800,"F9","GFP10","R2",2,"2 GFP10 R2",1.09910997897387,0.112481434004898,583.9,47728.2949038168
"2141",29700,"F9","GFP10","R2",2,"2 GFP10 R2",1.10620994418859,0.0997604328588917,613.7,228019.574025103
"2142",30600,"F9","GFP10","R2",2,"2 GFP10 R2",1.10284998044372,0.0480985325172767,636,190933.603227803
"2143",31500,"F9","GFP10","R2",2,"2 GFP10 R2",1.11472997292876,0.0400847609633179,586.7,43576.1581639413
"2144",32400,"F9","GFP10","R2",2,"2 GFP10 R2",1.12814000248909,0.0260695187815906,600.2,52854.961663793
"2145",33300,"F9","GFP10","R2",2,"2 GFP10 R2",1.09340999275446,-0.0116384614471965,534.9,-255782.337497554
"2146",34200,"F9","GFP10","R2",2,"2 GFP10 R2",1.15493998154998,0.0461506580536243,597,-125490.029399609
"2147",35100,"F9","GFP10","R2",2,"2 GFP10 R2",1.05961001738906,-0.0507112665314055,596.6,32103.3072632082
"2148",36000,"F9","GFP10","R2",2,"2 GFP10 R2",1.03530000820756,-0.0858790133383288,594.4,-19081.0395793389
"2149",36900,"F9","GFP10","R2",2,"2 GFP10 R2",1.01346994414926,-0.0759212156254685,545.7,36290.7971897893
"2150",37800,"F9","GFP10","R2",2,"2 GFP10 R2",1.01613005250692,-0.128047033197217,633.2,123421.947273041
"2151",38700,"F9","GFP10","R2",2,"2 GFP10 R2",1.02004996091127,-0.0380493249234504,605,29390.2686517043
"2152",39600,"F9","GFP10","R2",2,"2 GFP10 R2",1.01462002769113,-0.0201770622675043,575.4,-67064.4780713256
"2153",40500,"F9","GFP10","R2",2,"2 GFP10 R2",1.01343999579549,-2.9550749324923e-05,544.2,-5317.35764758962
"2154",41400,"F9","GFP10","R2",2,"2 GFP10 R2",1.00893001034856,-0.00711097179795916,660.7,97572.128548696
"2155",42300,"F9","GFP10","R2",2,"2 GFP10 R2",1.00347003564239,-0.0163875784219026,535.9,-245785.502356653
"2156",43200,"F9","GFP10","R2",2,"2 GFP10 R2",1.01151004582644,-0.00306987626090566,548.7,-95131.2040710834
"2157",0,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.213179998844862,NA,233.6,NA
"2158",900,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.0918799996376038,NA,262.9,NA
"2159",1800,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.0934300117194652,NA,308.9,NA
"2160",2700,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.127980014681816,NA,277.9,NA
"2161",3600,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.259340018033981,0.196003137816335,214.8,-430638.42597826
"2162",4500,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.226629988849163,0.902835308631347,268.6,128368.735797915
"2163",5400,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.213600008189678,0.826892527186589,163.4,-2843709.83306878
"2164",6300,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.261709989607334,0.71536286435729,516.1,3936250.22839949
"2165",7200,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.292520007491112,0.120393054352916,673.8,6589567.65018073
"2166",8100,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.372880001366138,0.497937973220224,1118.4,11186976.2095039
"2167",9000,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.431459975242615,0.703069603534739,1584.5,16270378.0726923
"2168",9900,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.492319969832897,0.631891869510123,1932.1,13770672.9073531
"2169",10800,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.526240022480488,0.587224359148187,2332.2,14111240.4784101
"2170",11700,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.573100012540817,0.429803587711882,2974.3,13942487.5870002
"2171",12600,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.616970013082027,0.357645672598694,3141.3,10614183.6348007
"2172",13500,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.689079970866442,0.336228482000913,3776.2,11455183.6202613
"2173",14400,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.729999976605177,0.327287076934909,4079.5,10031096.6241482
"2174",15300,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.751879974454641,0.271516459332965,4328.4,7251884.20822421
"2175",16200,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.764430017024279,0.214310058773704,4271.1,5724757.70321756
"2176",17100,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.786559994518757,0.132311667669741,4831.1,5101680.66186231
"2177",18000,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.799370050430298,0.0907794784197334,5436.3,6372878.50367965
"2178",18900,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.810789977759123,0.0754323507998065,5129.1,3683232.67333643
"2179",19800,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.81948005259037,0.0695395766019246,5342.3,4843856.26214984
"2180",20700,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.841520009189844,0.0675407913825598,6024.6,5294352.38328142
"2181",21600,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.85888994410634,0.0718168123143817,4951.5,-2112904.18469528
"2182",22500,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.869769965112209,0.0702197151968051,5274.9,624790.208671823
"2183",23400,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.876310059428215,0.0670499204938556,5464.2,514349.604978443
"2184",24300,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.885899971425533,0.0513942538117063,5420.8,-2508638.44835828
"2185",25200,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.895179983973503,0.0413840046399659,5648.1,2858790.98896209
"2186",26100,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.890379942953587,0.0234195050547176,5588.2,1276592.8771294
"2187",27000,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.935959983617067,0.0658527455876617,6043.4,2325206.94516886
"2188",27900,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.934929971396923,0.0538675844188328,5611.4,755291.888725219
"2189",28800,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.939709992706776,0.0485465117965965,5659.9,46212.4916871523
"2190",29700,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.95171005576849,0.0666121513097511,5992.7,1564901.18271616
"2191",30600,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.971249958127737,0.0370111355523236,6069,97347.4517564992
"2192",31500,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.955630036443472,0.0218992174009909,5420.7,-722161.559522584
"2193",32400,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.966139942407608,0.0277373823715423,6036.2,1415714.27807494
"2194",33300,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.938510037958622,-0.01396687341773,5547.9,-1673844.49632531
"2195",34200,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.967239948362112,-0.00413725701857741,5956,-423858.620544462
"2196",35100,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.967309959977865,0.0121481348316901,5915.6,1857876.11637172
"2197",36000,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.979500047117472,0.0137335938512366,5752.4,-1060119.96348281
"2198",36900,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.977970013767481,0.0411854570788883,5312.7,-876425.566905526
"2199",37800,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.970730029046535,0.00360179414351352,6036.2,296869.055681075
"2200",38700,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.975350053608418,0.00827745408943364,5883,-120471.536346572
"2201",39600,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.96582003608346,-0.0140647666815576,5440.4,-1153331.90799521
"2202",40500,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.972640020400286,-0.00546496382076903,5278.2,-127711.815599778
"2203",41400,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.983130020648241,0.0126929849303637,6201.7,611997.095573623
"2204",42300,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.957470031827688,-0.0185020136914885,5091.9,-2933373.88542109
"2205",43200,"G3","GFP90","R0.25",2,"2 GFP90 R0.25",0.97851005345583,0.0130535423311683,5405.7,-128582.805624243
"2206",0,"G5","GFP25","R4",2,"2 GFP25 R4",0.114879988878965,NA,210.6,NA
"2207",900,"G5","GFP25","R4",2,"2 GFP25 R4",0.0539799988269806,NA,212.9,NA
"2208",1800,"G5","GFP25","R4",2,"2 GFP25 R4",0.0445300035178661,NA,240.9,NA
"2209",2700,"G5","GFP25","R4",2,"2 GFP25 R4",0.127980014681816,NA,200.9,NA
"2210",3600,"G5","GFP25","R4",2,"2 GFP25 R4",0.185140013694763,0.477224361114586,166.8,-1497407.4009045
"2211",4500,"G5","GFP25","R4",2,"2 GFP25 R4",0.189730004966259,1.25698844919222,222.6,290341.874481792
"2212",5400,"G5","GFP25","R4",2,"2 GFP25 R4",0.189199982583523,1.44664136623099,140.4,-2455944.97847627
"2213",6300,"G5","GFP25","R4",2,"2 GFP25 R4",0.243609996140003,0.643694453620391,450.1,4794049.05858245
"2214",7200,"G5","GFP25","R4",2,"2 GFP25 R4",0.268220028281212,0.370695275114311,554.8,6491309.44641287
"2215",8100,"G5","GFP25","R4",2,"2 GFP25 R4",0.328679998219013,0.549482592592939,787.4,8336941.47727357
"2216",9000,"G5","GFP25","R4",2,"2 GFP25 R4",0.366459977626801,0.661084749235288,978.5,10805131.3130221
"2217",9900,"G5","GFP25","R4",2,"2 GFP25 R4",0.418320028483868,0.540678187919658,1061.1,6766792.26811748
"2218",10800,"G5","GFP25","R4",2,"2 GFP25 R4",0.47234001904726,0.565891460851179,1175.2,6023235.82747261
"2219",11700,"G5","GFP25","R4",2,"2 GFP25 R4",0.526100021600723,0.470406722150586,1345.3,4755054.5888199
"2220",12600,"G5","GFP25","R4",2,"2 GFP25 R4",0.552670012414455,0.410871787034922,1389.3,3165559.94189965
"2221",13500,"G5","GFP25","R4",2,"2 GFP25 R4",0.621380002051592,0.395696056383853,1593.2,3696836.00532354
"2222",14400,"G5","GFP25","R4",2,"2 GFP25 R4",0.676300006359816,0.35893766841041,1660.5,3066354.42117509
"2223",15300,"G5","GFP25","R4",2,"2 GFP25 R4",0.700480028241873,0.286274504857415,1716.4,2170930.06554706
"2224",16200,"G5","GFP25","R4",2,"2 GFP25 R4",0.710930020362139,0.251812899880006,1696.1,1693073.64197553
"2225",17100,"G5","GFP25","R4",2,"2 GFP25 R4",0.732360000908375,0.164329383229921,1827.1,1223379.65948574
"2226",18000,"G5","GFP25","R4",2,"2 GFP25 R4",0.749270021915436,0.102462654464855,1971.3,1567348.5512951
"2227",18900,"G5","GFP25","R4",2,"2 GFP25 R4",0.760790025442839,0.0825915458761839,1861.1,712841.027345721
"2228",19800,"G5","GFP25","R4",2,"2 GFP25 R4",0.773379972577095,0.084196482825916,1904.3,1005600.07260074
"2229",20700,"G5","GFP25","R4",2,"2 GFP25 R4",0.799120006710291,0.0872389330362516,2101.6,1295177.87117754
"2230",21600,"G5","GFP25","R4",2,"2 GFP25 R4",0.809690005332232,0.0775520364985582,1822.5,-688136.676214231
"2231",22500,"G5","GFP25","R4",2,"2 GFP25 R4",0.818869982659817,0.0735679193910607,1923.9,285321.251959689
"2232",23400,"G5","GFP25","R4",2,"2 GFP25 R4",0.825910040736198,0.0657153745289224,1943.2,173877.62973309
"2233",24300,"G5","GFP25","R4",2,"2 GFP25 R4",0.83940000385046,0.0491762248656534,1978.8,-540045.291775001
"2234",25200,"G5","GFP25","R4",2,"2 GFP25 R4",0.849580046534538,0.0480906995463834,2035.1,923578.159971216
"2235",26100,"G5","GFP25","R4",2,"2 GFP25 R4",0.848279990255833,0.0352854385642645,1992.2,293971.358756731
"2236",27000,"G5","GFP25","R4",2,"2 GFP25 R4",0.891560006886721,0.0764868869927765,2131.4,796196.216851536
"2237",27900,"G5","GFP25","R4",2,"2 GFP25 R4",0.891630057990551,0.0603639578733145,2019.4,169149.042843157
"2238",28800,"G5","GFP25","R4",2,"2 GFP25 R4",0.899110050499439,0.0566632768337194,2054.9,81366.8878804978
"2239",29700,"G5","GFP25","R4",2,"2 GFP25 R4",0.915109942853451,0.07583345569745,2163.7,694380.392319814
"2240",30600,"G5","GFP25","R4",2,"2 GFP25 R4",0.929749985784292,0.0419429724530207,2216,336369.817986301
"2241",31500,"G5","GFP25","R4",2,"2 GFP25 R4",0.92623004540801,0.0380713195991193,1997.7,-85623.5311120754
"2242",32400,"G5","GFP25","R4",2,"2 GFP25 R4",0.937739998102188,0.0420672817300941,2182.2,497272.09745311
"2243",33300,"G5","GFP25","R4",2,"2 GFP25 R4",0.909509994089603,-0.0061382277298246,1970.9,-751438.834163447
"2244",34200,"G5","GFP25","R4",2,"2 GFP25 R4",0.939239951223135,0.0101552681571141,2117,-383847.393682016
"2245",35100,"G5","GFP25","R4",2,"2 GFP25 R4",0.93621004447341,0.0107172248318259,2153.6,603622.764787072
"2246",36000,"G5","GFP25","R4",2,"2 GFP25 R4",0.947200051695108,0.0100375956481586,2116.4,-253624.27245994
"2247",36900,"G5","GFP25","R4",2,"2 GFP25 R4",0.943969974666834,0.0371883726911475,1938.7,-123948.649417032
"2248",37800,"G5","GFP25","R4",2,"2 GFP25 R4",0.946529947221279,0.0077316244354591,2225.2,413226.825518904
"2249",38700,"G5","GFP25","R4",2,"2 GFP25 R4",0.949049980938435,0.0136216063852045,2145,-32776.0557008605
"2250",39600,"G5","GFP25","R4",2,"2 GFP25 R4",0.938119969516993,-0.00963247860684394,2016.4,-380962.868594999
"2251",40500,"G5","GFP25","R4",2,"2 GFP25 R4",0.941740018874407,-0.00236511111416864,1931.2,-28605.2712334254
"2252",41400,"G5","GFP25","R4",2,"2 GFP25 R4",0.95342997983098,0.00726337734459185,2290.7,249319.610358072
"2253",42300,"G5","GFP25","R4",2,"2 GFP25 R4",0.922769995778799,-0.0280814527323817,1873.9,-1037127.73072354
"2254",43200,"G5","GFP25","R4",2,"2 GFP25 R4",0.939809949696064,0.0017998335486234,1951.7,-248005.166540711
"2255",0,"G7","GFP50","R4",2,"2 GFP50 R4",0.184480004757643,NA,307.6,NA
"2256",900,"G7","GFP50","R4",2,"2 GFP50 R4",0.0701800048351288,NA,340.9,NA
"2257",1800,"G7","GFP50","R4",2,"2 GFP50 R4",0.0657300047576427,NA,384.9,NA
"2258",2700,"G7","GFP50","R4",2,"2 GFP50 R4",0.0914800077676773,NA,379.9,NA
"2259",3600,"G7","GFP50","R4",2,"2 GFP50 R4",0.0935400128364563,-0.6791517927829,370.8,2250845.69225521
"2260",4500,"G7","GFP50","R4",2,"2 GFP50 R4",0.11543001383543,0.497600966435556,450.6,4525162.25306293
"2261",5400,"G7","GFP50","R4",2,"2 GFP50 R4",0.0999000057578087,0.418614228633144,299.4,-3302007.92043895
"2262",6300,"G7","GFP50","R4",2,"2 GFP50 R4",0.250510008633137,1.00737842028427,667.1,7942721.34122987
"2263",7200,"G7","GFP50","R4",2,"2 GFP50 R4",0.287820002436638,1.12394600368054,816.8,9475920.19334572
"2264",8100,"G7","GFP50","R4",2,"2 GFP50 R4",0.343379993736744,1.09017328192232,1156.4,11580616.6752678
"2265",9000,"G7","GFP50","R4",2,"2 GFP50 R4",0.393560004234314,1.37106380146634,1449.5,15053993.1624609
"2266",9900,"G7","GFP50","R4",2,"2 GFP50 R4",0.459419994056225,0.606465937065469,1605.1,9733151.15084301
"2267",10800,"G7","GFP50","R4",2,"2 GFP50 R4",0.518740029633045,0.589067558167844,1828.2,9089329.46946196
"2268",11700,"G7","GFP50","R4",2,"2 GFP50 R4",0.588699978590012,0.539078992256914,2051.3,6992013.19483012
"2269",12600,"G7","GFP50","R4",2,"2 GFP50 R4",0.616670022904873,0.449100527181323,2115.3,4650361.40111269
"2270",13500,"G7","GFP50","R4",2,"2 GFP50 R4",0.696979970484972,0.416791862181693,2416.2,5068477.46473747
"2271",14400,"G7","GFP50","R4",2,"2 GFP50 R4",0.750000017136335,0.368670378003092,2491.5,3765077.60089044
"2272",15300,"G7","GFP50","R4",2,"2 GFP50 R4",0.772580011934042,0.27181889906153,2489.4,2302470.41474771
"2273",16200,"G7","GFP50","R4",2,"2 GFP50 R4",0.784429997950792,0.240623264833557,2429.1,1560047.05444804
"2274",17100,"G7","GFP50","R4",2,"2 GFP50 R4",0.801460023224354,0.139678419759129,2513.1,458342.637663964
"2275",18000,"G7","GFP50","R4",2,"2 GFP50 R4",0.829869985580444,0.101195815262924,2680.3,862901.620755374
"2276",18900,"G7","GFP50","R4",2,"2 GFP50 R4",0.841589962691069,0.0855573367245968,2504.1,65658.7090154211
"2277",19800,"G7","GFP50","R4",2,"2 GFP50 R4",0.845280042290688,0.0747106466761272,2527.3,430845.57831026
"2278",20700,"G7","GFP50","R4",2,"2 GFP50 R4",0.861419973522425,0.0721470662741848,2766.6,1091726.0453953
"2279",21600,"G7","GFP50","R4",2,"2 GFP50 R4",0.872589952498674,0.0501967015403656,2464.5,-913815.227013458
"2280",22500,"G7","GFP50","R4",2,"2 GFP50 R4",0.907570038735867,0.0754778253792464,2629.9,523143.392168326
"2281",23400,"G7","GFP50","R4",2,"2 GFP50 R4",0.907610008120537,0.0711467964142109,2541.2,56935.1933535534
"2282",24300,"G7","GFP50","R4",2,"2 GFP50 R4",0.931299994885922,0.0779992944057482,2643.8,-493338.901750378
"2283",25200,"G7","GFP50","R4",2,"2 GFP50 R4",0.949079987406731,0.0840273348683105,2671.1,814071.345060923
"2284",26100,"G7","GFP50","R4",2,"2 GFP50 R4",0.960279978811741,0.0564541457060883,2594.2,-138020.206643968
"2285",27000,"G7","GFP50","R4",2,"2 GFP50 R4",1.01016001775861,0.107049250848632,2780.4,904836.261493344
"2286",27900,"G7","GFP50","R4",2,"2 GFP50 R4",1.02583003491163,0.0966758999907719,2671.4,101873.21185583
"2287",28800,"G7","GFP50","R4",2,"2 GFP50 R4",1.04701003581285,0.0982007150777811,2702.9,114655.191878828
"2288",29700,"G7","GFP50","R4",2,"2 GFP50 R4",1.06851000636816,0.106795553052198,2885.7,1026450.60231124
"2289",30600,"G7","GFP50","R4",2,"2 GFP50 R4",1.06964995488524,0.0572226982548822,2996,743283.094758961
"2290",31500,"G7","GFP50","R4",2,"2 GFP50 R4",1.07802996262908,0.0496331917022693,2687.7,55473.3099073297
"2291",32400,"G7","GFP50","R4",2,"2 GFP50 R4",1.08174005150795,0.0326323862698102,2875.2,580249.730305539
"2292",33300,"G7","GFP50","R4",2,"2 GFP50 R4",1.05181000381708,-0.0157526673395836,2548.9,-1133213.9549889
"2293",34200,"G7","GFP50","R4",2,"2 GFP50 R4",1.09513995274901,0.0235507158478968,2809,-626072.990993386
"2294",35100,"G7","GFP50","R4",2,"2 GFP50 R4",1.07411003932357,-0.00364281843818445,2796.6,364293.240326742
"2295",36000,"G7","GFP50","R4",2,"2 GFP50 R4",1.11520003452897,0.0304628885703975,2845.4,-99003.3207620877
"2296",36900,"G7","GFP50","R4",2,"2 GFP50 R4",1.08717001453042,0.0330655097525535,2569.7,69033.8027589534
"2297",37800,"G7","GFP50","R4",2,"2 GFP50 R4",1.07542999833822,-0.0181615857753303,2965.2,516169.298909812
"2298",38700,"G7","GFP50","R4",2,"2 GFP50 R4",1.07355001717806,-0.000521518437247445,2830,110810.878430001
"2299",39600,"G7","GFP50","R4",2,"2 GFP50 R4",1.07231994643807,-0.0392093163690204,2705.4,-464630.037388463
"2300",40500,"G7","GFP50","R4",2,"2 GFP50 R4",1.08774004653096,0.000524189044687054,2540.2,-98402.3968183589
"2301",41400,"G7","GFP50","R4",2,"2 GFP50 R4",1.08003000691533,0.00426824487528536,3102.7,459262.914181307
"2302",42300,"G7","GFP50","R4",2,"2 GFP50 R4",1.09016999825835,0.0153627159134491,2529.9,-999628.037381943
"2303",43200,"G7","GFP50","R4",2,"2 GFP50 R4",1.06171003133059,-0.00994363025809997,2569.7,-453006.969001755
"2304",0,"G8","GFP25","R2",2,"2 GFP25 R2",0.198880010098219,NA,368.6,NA
"2305",900,"G8","GFP25","R2",2,"2 GFP25 R2",0.0893800020217896,NA,381.9,NA
"2306",1800,"G8","GFP25","R2",2,"2 GFP25 R2",0.0960299961268902,NA,439.9,NA
"2307",2700,"G8","GFP25","R2",2,"2 GFP25 R2",0.126880010962486,NA,431.9,NA
"2308",3600,"G8","GFP25","R2",2,"2 GFP25 R2",0.130239993333817,-0.423322827467449,409.8,1156202.71822628
"2309",4500,"G8","GFP25","R2",2,"2 GFP25 R2",0.149130003154278,0.511921463800425,508.6,3854578.60666128
"2310",5400,"G8","GFP25","R2",2,"2 GFP25 R2",0.176999984681606,0.611489043711638,312.4,-3378577.37555591
"2311",6300,"G8","GFP25","R2",2,"2 GFP25 R2",0.314010025560856,0.906183069649344,675.1,4878853.30191722
"2312",7200,"G8","GFP25","R2",2,"2 GFP25 R2",0.352620026469231,0.996012213846686,759.8,5609973.11999117
"2313",8100,"G8","GFP25","R2",2,"2 GFP25 R2",0.406179983913898,1.0019779415757,986.4,6147797.51369335
"2314",9000,"G8","GFP25","R2",2,"2 GFP25 R2",0.456560027599335,0.947570540649842,1142.5,8756482.81305887
"2315",9900,"G8","GFP25","R2",2,"2 GFP25 R2",0.546420006453991,0.553963008682887,1205.1,4595840.46474042
"2316",10800,"G8","GFP25","R2",2,"2 GFP25 R2",0.593040020763874,0.519870820443993,1321.2,4291283.29137977
"2317",11700,"G8","GFP25","R2",2,"2 GFP25 R2",0.647699993848801,0.466631245190302,1398.3,2797916.86812489
"2318",12600,"G8","GFP25","R2",2,"2 GFP25 R2",0.688969980180264,0.411477513255141,1408.3,1631403.2348936
"2319",13500,"G8","GFP25","R2",2,"2 GFP25 R2",0.760679990798235,0.33082483536812,1572.2,2041454.39993062
"2320",14400,"G8","GFP25","R2",2,"2 GFP25 R2",0.785100000351667,0.28054921329107,1583.5,1358484.70837103
"2321",15300,"G8","GFP25","R2",2,"2 GFP25 R2",0.806080027669668,0.218755410798568,1554.4,761766.884218829
"2322",16200,"G8","GFP25","R2",2,"2 GFP25 R2",0.81432995274663,0.167167931291866,1520.1,522001.68739778
"2323",17100,"G8","GFP25","R2",2,"2 GFP25 R2",0.829059953987598,0.0860797153865117,1553.1,-86052.1885754987
"2324",18000,"G8","GFP25","R2",2,"2 GFP25 R2",0.846969962120056,0.0758541315222484,1611.3,122600.786135412
"2325",18900,"G8","GFP25","R2",2,"2 GFP25 R2",0.857190047949553,0.0614766260900498,1526.1,-122639.716780204
"2326",19800,"G8","GFP25","R2",2,"2 GFP25 R2",0.868479958176613,0.0643788778233764,1536.3,69164.5952820372
"2327",20700,"G8","GFP25","R2",2,"2 GFP25 R2",0.888019976764917,0.068701765722195,1662.6,459470.559012501
"2328",21600,"G8","GFP25","R2",2,"2 GFP25 R2",0.89549005702138,0.0557058879943649,1497.5,-470231.741111818
"2329",22500,"G8","GFP25","R2",2,"2 GFP25 R2",0.903770004212856,0.052915254322865,1594.9,280628.601642252
"2330",23400,"G8","GFP25","R2",2,"2 GFP25 R2",0.906009981036186,0.0423058135290758,1533.2,-12506.2475844769
"2331",24300,"G8","GFP25","R2",2,"2 GFP25 R2",0.919400046765804,0.0347270951416758,1607.8,-218583.591076929
"2332",25200,"G8","GFP25","R2",2,"2 GFP25 R2",0.927880045771599,0.0355313452405405,1605.1,425431.888205171
"2333",26100,"G8","GFP25","R2",2,"2 GFP25 R2",0.928779996931553,0.0272969857836667,1565.2,-116576.241493305
"2334",27000,"G8","GFP25","R2",2,"2 GFP25 R2",0.957259941846132,0.05502465356577,1654.4,470240.313621134
"2335",27900,"G8","GFP25","R2",2,"2 GFP25 R2",0.966130022704601,0.0495770899902661,1594.4,-51325.1544813603
"2336",28800,"G8","GFP25","R2",2,"2 GFP25 R2",0.979109974205494,0.0537415060150698,1618.9,52194.0848737412
"2337",29700,"G8","GFP25","R2",2,"2 GFP25 R2",0.985410045087338,0.059185950289421,1708.7,536260.380117787
"2338",30600,"G8","GFP25","R2",2,"2 GFP25 R2",0.987249990552664,0.0308483144531143,1774,441585.509256363
"2339",31500,"G8","GFP25","R2",2,"2 GFP25 R2",0.990230055898428,0.0246388716000764,1610.7,59778.3666513908
"2340",32400,"G8","GFP25","R2",2,"2 GFP25 R2",0.988739997148514,0.00978743294237377,1707.2,322345.120555318
"2341",33300,"G8","GFP25","R2",2,"2 GFP25 R2",0.973510004580021,-0.0121497422986488,1521.9,-682701.392514023
"2342",34200,"G8","GFP25","R2",2,"2 GFP25 R2",0.991340013593435,0.00413428639371045,1658,-423437.504201516
"2343",35100,"G8","GFP25","R2",2,"2 GFP25 R2",0.988010057061911,-0.002244418919518,1662.6,189422.582631687
"2344",36000,"G8","GFP25","R2",2,"2 GFP25 R2",0.996600023657084,0.00791810721836182,1685.4,-79462.150655781
"2345",36900,"G8","GFP25","R2",2,"2 GFP25 R2",0.993070016056299,0.0198930695053462,1528.7,24764.6442516959
"2346",37800,"G8","GFP25","R2",2,"2 GFP25 R2",0.994430027902126,0.0031121597548134,1778.2,435906.46419866
"2347",38700,"G8","GFP25","R2",2,"2 GFP25 R2",0.998750002682209,0.0108116228575303,1712,178882.522786317
"2348",39600,"G8","GFP25","R2",2,"2 GFP25 R2",0.992520055919886,-0.00410228975196343,1626.4,-213451.456486386
"2349",40500,"G8","GFP25","R2",2,"2 GFP25 R2",0.993939978629351,0.000875649977570489,1523.2,-19908.6611492764
"2350",41400,"G8","GFP25","R2",2,"2 GFP25 R2",0.994929952174425,0.000502598109773181,1850.7,262334.230990723
"2351",42300,"G8","GFP25","R2",2,"2 GFP25 R2",0.982369991391897,-0.0165364890613208,1493.9,-791091.607914286
"2352",43200,"G8","GFP25","R2",2,"2 GFP25 R2",0.992810042202473,0.000292129036802048,1547.7,-285802.479172706
"2353",0,"G10","GFP75","R2",2,"2 GFP75 R2",0.156480007618666,NA,348.6,NA
"2354",900,"G10","GFP75","R2",2,"2 GFP75 R2",0.0597800076007843,NA,301.9,NA
"2355",1800,"G10","GFP75","R2",2,"2 GFP75 R2",0.0480300031602383,NA,331.9,NA
"2356",2700,"G10","GFP75","R2",2,"2 GFP75 R2",0.0873800128698349,NA,334.9,NA
"2357",3600,"G10","GFP75","R2",2,"2 GFP75 R2",0.117439985275269,-0.287000815488988,306.8,-1603888.15735346
"2358",4500,"G10","GFP75","R2",2,"2 GFP75 R2",0.150129990279675,0.920830236676431,420.6,4617080.13605157
"2359",5400,"G10","GFP75","R2",2,"2 GFP75 R2",0.255900023877621,1.67296095500024,261.4,-1925995.58374671
"2360",6300,"G10","GFP75","R2",2,"2 GFP75 R2",0.296509982645512,1.22181431534358,977.1,12739816.681761
"2361",7200,"G10","GFP75","R2",2,"2 GFP75 R2",0.325920006632805,1.02072453334421,1349.8,16383628.7502895
"2362",8100,"G10","GFP75","R2",2,"2 GFP75 R2",0.363879998028278,0.885322616857102,2030.4,20811296.0695912
"2363",9000,"G10","GFP75","R2",2,"2 GFP75 R2",0.404460024833679,0.45776606901885,2705.5,26716827.9240626
"2364",9900,"G10","GFP75","R2",2,"2 GFP75 R2",0.454019992053509,0.426060346279297,3071.1,20431593.7935019
