,well,time,rbs,cds,experiment,GFP,OD660,mCherry
1963,C8,900,,,5,-309.6,-0.010860005021095215,-11.0
1964,C8,1800,,,5,-311.8,-0.010640004277229234,-12.4
1965,C8,2700,,,5,-303.4,-0.01053999960422515,-11.6
1966,C8,3600,,,5,-309.0,-0.010539998114109023,-11.6
1967,C8,4500,,,5,-305.8,-0.01053999811410905,-10.8
1968,C8,5400,,,5,-307.8,-0.010500001907348636,-12.0
1969,C8,6300,,,5,-307.0,-0.010579998791217807,-11.2
1970,C8,7200,,,5,-300.6,-0.011040002107620253,-10.6
1971,C9,0,,,5,-323.4,-0.009040002524852778,-13.4
1972,C9,900,,,5,-306.6,-0.009559997916221613,-11.0
1973,C9,1800,,,5,-311.8,-0.00943999886512753,-11.4
1974,C9,2700,,,5,-304.4,-0.009740000963211037,-10.6
1975,C9,3600,,,5,-309.0,-0.009940002858638719,-11.6
1976,C9,4500,,,5,-305.8,-0.010039997100830145,-11.8
1977,C9,5400,,,5,-307.8,-0.010000000894069647,-11.0
1978,C9,6300,,,5,-307.0,-0.009980003535747503,-12.2
1979,C9,7200,,,5,-300.6,-0.010540001094341264,-9.6
1980,D10,0,,,5,-324.4,-0.010240000486373885,-12.4
1981,D10,900,,,5,-309.6,-0.010559999942779522,-10.0
1982,D10,1800,,,5,-309.8,-0.010440000891685439,-12.4
1983,D10,2700,,,5,-304.4,-0.010640001296997048,-10.6
1984,D10,3600,,,5,-310.0,-0.01063999980688092,-10.6
1985,D10,4500,,,5,-305.8,-0.010639999806880948,-11.8
1986,D10,5400,,,5,-306.8,-0.010699997842311848,-12.0
1987,D10,6300,,,5,-307.0,-0.010680000483989704,-11.2
1988,D10,7200,,,5,-301.6,-0.011239998042583466,-10.6
1989,D11,0,,,5,-324.4,-0.01044000387191768,-11.4
1990,D11,900,,,5,-309.6,-0.010760003328323317,-11.0
1991,D11,1800,,,5,-309.8,-0.010640004277229234,-12.4
1992,D11,2700,,,5,-305.4,-0.010740002989768946,-10.6
1993,D11,3600,,,5,-310.0,-0.010840003192424716,-10.6
1994,D11,4500,,,5,-307.8,-0.010939997434616142,-10.8
1995,D11,5400,,,5,-305.8,-0.011000002920627541,-12.0
1996,D11,6300,,,5,-308.0,-0.0108800038695335,-11.2
1997,D11,7200,,,5,-300.6,-0.011540003120899159,-10.6
1998,D2,0,R0.5,GFP50,5,8926.6,0.08066000342369051,0.5999999999999996
1999,D2,900,R0.5,GFP50,5,8754.4,0.082539996504784,1.0
2000,D2,1800,R0.5,GFP50,5,8706.2,0.07985999286174796,-0.40000000000000036
2001,D2,2700,R0.5,GFP50,5,8422.6,0.07965999245643635,0.40000000000000036
2002,D2,3600,R0.5,GFP50,5,8311.0,0.08155999630689649,-0.5999999999999996
2003,D2,4500,R0.5,GFP50,5,8505.2,0.08425999730825447,-0.8000000000000007
2004,D2,5400,R0.5,GFP50,5,8842.2,0.09250000566244167,1.0
2005,D2,6300,R0.5,GFP50,5,8781.0,0.1028199985623357,0.8000000000000007
2006,D2,7200,R0.5,GFP50,5,8962.4,0.10586000233888605,2.4000000000000004
2007,D3,0,R0.5,GGG,5,6265.6,0.08565999865531951,0.5999999999999996
2008,D3,900,R0.5,GGG,5,6291.4,0.08333999514579798,0.0
2009,D3,1800,R0.5,GGG,5,6195.2,0.08406000435352297,0.5999999999999996
2010,D3,2700,R0.5,GGG,5,5793.6,0.08695999681949634,1.4000000000000004
2011,D3,3600,R0.5,GGG,5,5761.0,0.0937599942088125,-0.5999999999999996
2012,D3,4500,R0.5,GGG,5,5790.2,0.10756000429391845,0.1999999999999993
2013,D3,5400,R0.5,GGG,5,5975.2,0.12840000241994864,0.0
2014,D3,6300,R0.5,GGG,5,6191.0,0.1594200029969217,-1.1999999999999993
2015,D3,7200,R0.5,GGG,5,6349.4,0.20156001299619708,-0.5999999999999996
2016,D4,0,R0.5,GAG,5,7051.6,0.07876000106334652,0.5999999999999996
2017,D4,900,R0.5,GAG,5,6823.4,0.08114000260829898,1.0
2018,D4,1800,R0.5,GAG,5,6654.2,0.08066000640392297,-1.4000000000000004
2019,D4,2700,R0.5,GAG,5,6250.6,0.08145999312400837,0.40000000000000036
2020,D4,3600,R0.5,GAG,5,6082.0,0.0898600026965145,-1.5999999999999996
2021,D4,4500,R0.5,GAG,5,6211.2,0.09966000467538845,-0.8000000000000007
2022,D4,5400,R0.5,GAG,5,6335.2,0.11440000385045966,0.0
2023,D4,6300,R0.5,GAG,5,6473.0,0.1404199942946437,-1.1999999999999993
2024,D4,7200,R0.5,GAG,5,6674.4,0.17656000703573205,0.40000000000000036
2025,D5,0,R0.5,GGA,5,7838.6,0.08455999493598951,0.5999999999999996
2026,D5,900,R0.5,GGA,5,6762.4,0.06943999826908098,-1.0
2027,D5,1800,R0.5,GGA,5,6672.2,0.06896000206470497,-0.40000000000000036
2028,D5,2700,R0.5,GGA,5,6465.6,0.06915999352931937,1.4000000000000004
2029,D5,3600,R0.5,GGA,5,6273.0,0.06186000555753747,-0.5999999999999996
2030,D5,4500,R0.5,GGA,5,6427.2,0.06706000417470946,0.1999999999999993
2031,D5,5400,R0.5,GGA,5,6690.2,0.08080000132322267,-2.0
2032,D5,6300,R0.5,GGA,5,6971.0,0.09641999453306169,-0.1999999999999993
2033,D5,7200,R0.5,GGA,5,7185.4,0.11906000226736103,1.4000000000000004
2034,D6,0,R0.5,CTA,5,7176.6,0.07475999295711552,0.5999999999999996
2035,D6,900,R0.5,CTA,5,6677.4,0.06903999149799397,2.0
2036,D6,1800,R0.5,CTA,5,6461.2,0.06785999834537497,-0.40000000000000036
2037,D6,2700,R0.5,CTA,5,6278.6,0.06825999319553336,0.40000000000000036
2038,D6,3600,R0.5,CTA,5,6270.0,0.06995999366045048,-0.5999999999999996
2039,D6,4500,R0.5,CTA,5,6329.2,0.07175999432802245,0.1999999999999993
2040,D6,5400,R0.5,CTA,5,6561.2,0.08100000470876666,0.0
2041,D6,6300,R0.5,CTA,5,6907.0,0.0950200006365777,-2.1999999999999993
2042,D6,7200,R0.5,CTA,5,7170.4,0.11615999788045904,0.40000000000000036
2043,D7,0,,,5,-323.4,-0.008040000498294883,-11.4
2044,D7,900,,,5,-307.6,-0.00896000266075131,-11.0
2045,D7,1800,,,5,-309.8,-0.00943999886512753,-11.4
2046,D7,2700,,,5,-304.4,-0.009440003335475941,-11.6
2047,D7,3600,,,5,-308.0,-0.009639997780323012,-10.6
2048,D7,4500,,,5,-304.8,-0.009739999473094937,-10.8
2049,D7,5400,,,5,-307.8,-0.010100002586841544,-11.0
2050,D7,6300,,,5,-307.0,-0.009480002522468597,-11.2
2051,D7,7200,,,5,-302.6,-0.010239996016025557,-10.6
2052,D8,0,,,5,-323.4,-0.010340002179145782,-11.4
2053,D8,900,,,5,-307.6,-0.01066000163555142,-12.0
2054,D8,1800,,,5,-310.8,-0.010640004277229234,-12.4
2055,D8,2700,,,5,-304.4,-0.010840004682540844,-9.6
2056,D8,3600,,,5,-308.0,-0.010740001499652818,-10.6
2057,D8,4500,,,5,-306.8,-0.010840003192424744,-11.8
2058,D8,5400,,,5,-307.8,-0.011000002920627541,-10.0
2059,D8,6300,,,5,-306.0,-0.0108800038695335,-11.2
2060,D8,7200,,,5,-301.6,-0.011440001428127261,-9.6
2061,D9,0,,,5,-322.4,-0.009540003538131683,-10.4
2062,D9,900,,,5,-309.6,-0.00986000299453732,-11.0
2063,D9,1800,,,5,-310.8,-0.009740003943443237,-11.4
2064,D9,2700,,,5,-305.4,-0.009940004348754847,-10.6
2065,D9,3600,,,5,-310.0,-0.009840001165866821,-10.6
2066,D9,4500,,,5,-305.8,-0.00963999778032304,-10.8
2067,D9,5400,,,5,-307.8,-0.009899999201297735,-11.0
2068,D9,6300,,,5,-307.0,-0.009780000150203694,-12.2
2069,D9,7200,,,5,-301.6,-0.010339997708797455,-10.6
2070,E10,0,,,5,-323.4,-0.009540003538131683,-10.4
2071,E10,900,,,5,-308.6,-0.009260000288486517,-12.0
2072,E10,1800,,,5,-309.8,-0.009140001237392434,-11.4
2073,E10,2700,,,5,-301.4,-0.00913999825716015,-10.6
2074,E10,3600,,,5,-309.0,-0.009239998459816018,-11.6
2075,E10,4500,,,5,-305.8,-0.009340000152587943,-11.8
2076,E10,5400,,,5,-306.8,-0.009399998188018843,-10.0
2077,E10,6300,,,5,-306.0,-0.009179997444152807,-10.2
2078,E10,7200,,,5,-300.6,-0.009839996695518466,-9.6
2079,E11,0,,,5,-323.4,-0.010340002179145782,-11.4
2080,E11,900,,,5,-309.6,-0.01066000163555142,-11.0
2081,E11,1800,,,5,-310.8,-0.010440000891685439,-12.4
2082,E11,2700,,,5,-304.4,-0.01053999960422515,-10.6
2083,E11,3600,,,5,-311.0,-0.010740001499652818,-11.6
2084,E11,4500,,,5,-305.8,-0.010639999806880948,-11.8
2085,E11,5400,,,5,-308.8,-0.010799999535083746,-10.0
2086,E11,6300,,,5,-306.0,-0.010780002176761602,-11.2
2087,E11,7200,,,5,-301.6,-0.011339999735355363,-10.6
2088,E2,0,R1,GFP50,5,9041.6,0.09325999319553352,1.5999999999999996
2089,E2,900,R1,GFP50,5,8782.4,0.09043999612331399,1.0
2090,E2,1800,R1,GFP50,5,8515.2,0.08386000096797898,-0.40000000000000036
2091,E2,2700,R1,GFP50,5,8511.6,0.08775999546051036,1.4000000000000004
2092,E2,3600,R1,GFP50,5,8731.0,0.08976000100374247,1.4000000000000004
2093,E2,4500,R1,GFP50,5,8963.2,0.09536000639200247,0.1999999999999993
2094,E2,5400,R1,GFP50,5,9244.2,0.10709999948739966,2.0
2095,E2,6300,R1,GFP50,5,9688.0,0.1235200062394147,1.8000000000000007
2096,E2,7200,R1,GFP50,5,9882.4,0.15006000548601106,0.40000000000000036
2097,E3,0,R1,GGG,5,8730.6,0.09376000165939352,0.5999999999999996
2098,E3,900,R1,GGG,5,8365.4,0.08883999884128599,0.0
2099,E3,1800,R1,GGG,5,8243.2,0.08625999689102197,-1.4000000000000004
2100,E3,2700,R1,GGG,5,8182.6,0.08816000223159837,2.4000000000000004
2101,E3,3600,R1,GGG,5,8330.0,0.08935999423265449,0.40000000000000036
2102,E3,4500,R1,GGG,5,8283.2,0.09356000572443045,3.1999999999999993
2103,E3,5400,R1,GGG,5,8244.2,0.08759999722242366,0.0
2104,E3,6300,R1,GGG,5,8527.0,0.1001199975609777,-1.1999999999999993
2105,E3,7200,R1,GGG,5,8788.4,0.11535999923944505,1.4000000000000004
2106,E4,0,R1,GAG,5,4482.6,0.0823600023984905,0.5999999999999996
2107,E4,900,R1,GAG,5,4360.4,0.07594000399112699,0.0
2108,E4,1800,R1,GAG,5,4276.2,0.07485999763011895,0.5999999999999996
2109,E4,2700,R1,GAG,5,4239.6,0.07676000297069535,0.40000000000000036
2110,E4,3600,R1,GAG,5,4158.0,0.08276000171899749,-0.5999999999999996
2111,E4,4500,R1,GAG,5,3896.2,0.09115999490022646,-1.8000000000000007
2112,E4,5400,R1,GAG,5,3974.2,0.08679999858140965,0.0
2113,E4,6300,R1,GAG,5,4046.0,0.1161200001835827,-0.1999999999999993
2114,E4,7200,R1,GAG,5,4110.4,0.14746000617742505,1.4000000000000004
2115,E5,0,R1,GGA,5,7225.6,0.0890599966049195,1.5999999999999996
2116,E5,900,R1,GGA,5,6662.4,0.07453999519348098,1.0
2117,E5,1800,R1,GGA,5,6503.2,0.07176000475883497,-1.4000000000000004
2118,E5,2700,R1,GGA,5,6118.6,0.07365999519824937,-0.5999999999999996
2119,E5,3600,R1,GGA,5,6169.0,0.0758600041270255,-1.5999999999999996
2120,E5,4500,R1,GGA,5,6281.2,0.08065999597311045,0.1999999999999993
2121,E5,5400,R1,GGA,5,6572.2,0.09060000330209765,-1.0
2122,E5,6300,R1,GGA,5,6815.0,0.1067200049757957,-1.1999999999999993
2123,E5,7200,R1,GGA,5,7073.4,0.13056000322103506,0.40000000000000036
2124,E6,0,R1,CTA,5,6712.6,0.0767599970102315,1.5999999999999996
2125,E6,900,R1,CTA,5,5869.4,0.06383999288082098,0.0
2126,E6,1800,R1,CTA,5,5645.2,0.06135999262332896,1.5999999999999996
2127,E6,2700,R1,CTA,5,5502.6,0.06115999221801735,-0.5999999999999996
2128,E6,3600,R1,CTA,5,5558.0,0.06346000283956547,1.4000000000000004
2129,E6,4500,R1,CTA,5,5650.2,0.06995999366045046,-0.8000000000000007
2130,E6,5400,R1,CTA,5,5920.2,0.07940000742673865,0.0
2131,E6,6300,R1,CTA,5,6136.0,0.0960200026631357,-2.1999999999999993
2132,E6,7200,R1,CTA,5,6423.4,0.11855999380350103,0.40000000000000036
2133,E7,0,,,5,-324.4,-0.003439997136592876,-11.4
2134,E7,900,,,5,-307.6,-0.0034599989652633195,-11.0
2135,E7,1800,,,5,-309.8,-0.004040004312992035,-12.4
2136,E7,2700,,,5,-305.4,-0.0017399996519088384,-10.6
2137,E7,3600,,,5,-309.0,-0.0030399978160858127,-10.6
2138,E7,4500,,,5,-306.8,-0.004140001535415647,-11.8
2139,E7,5400,,,5,-307.8,-0.0013999968767166443,-11.0
2140,E7,6300,,,5,-306.0,-0.003280001878738406,-11.2
2141,E7,7200,,,5,-299.6,-0.0012400001287460605,-9.6
2142,E8,0,,,5,-323.4,-0.010340002179145782,-10.4
2143,E8,900,,,5,-309.6,-0.01066000163555142,-11.0
2144,E8,1800,,,5,-310.8,-0.010640004277229234,-11.4
2145,E8,2700,,,5,-304.4,-0.01053999960422515,-9.6
2146,E8,3600,,,5,-308.0,-0.010740001499652818,-10.6
2147,E8,4500,,,5,-307.8,-0.010939997434616142,-10.8
2148,E8,5400,,,5,-308.8,-0.011000002920627541,-11.0
2149,E8,6300,,,5,-308.0,-0.0108800038695335,-11.2
2150,E8,7200,,,5,-301.6,-0.011540003120899159,-10.6
2151,E9,0,,,5,-324.4,-0.009440001845359786,-11.4
2152,E9,900,,,5,-308.6,-0.00986000299453732,-12.0
2153,E9,1800,,,5,-309.8,-0.009839998185634635,-11.4
2154,E9,2700,,,5,-304.4,-0.009940004348754847,-10.6
2155,E9,3600,,,5,-310.0,-0.010139998793602015,-10.6
2156,E9,4500,,,5,-307.8,-0.01024000048637394,-10.8
2157,E9,5400,,,5,-307.8,-0.01029999852180484,-9.0
2158,E9,6300,,,5,-307.0,-0.010380002856254594,-12.2
2159,E9,7200,,,5,-301.6,-0.010940000414848355,-10.6
2160,F10,0,,,5,-323.4,-0.00894000083208088,-12.4
2161,F10,900,,,5,-309.6,-0.009060004353523221,-11.0
2162,F10,1800,,,5,-310.8,-0.009039999544620536,-11.4
2163,F10,2700,,,5,-304.4,-0.008940002322196938,-9.6
2164,F10,3600,,,5,-309.0,-0.009340000152587916,-10.6
2165,F10,4500,,,5,-305.8,-0.009340000152587943,-10.8
2166,F10,5400,,,5,-307.8,-0.009399998188018843,-11.0
2167,F10,6300,,,5,-305.0,-0.0093800008296967,-11.2
2168,F10,7200,,,5,-298.6,-0.00993999838829046,-10.6
2169,F11,0,,,5,-323.4,-0.010639999806880976,-12.4
2170,F11,900,,,5,-309.6,-0.010860005021095215,-12.0
2171,F11,1800,,,5,-310.8,-0.010739998519420632,-12.4
2172,F11,2700,,,5,-304.4,-0.010740002989768946,-10.6
2173,F11,3600,,,5,-309.0,-0.011039999127388012,-11.6
2174,F11,4500,,,5,-306.8,-0.010939997434616142,-10.8
2175,F11,5400,,,5,-307.8,-0.01109999716281894,-10.0
2176,F11,6300,,,5,-307.0,-0.010979998111724898,-11.2
2177,F11,7200,,,5,-299.6,-0.011639997363090557,-10.6
2178,F2,0,R2,GFP50,5,8885.6,0.08205999732017552,-0.40000000000000036
2179,F2,900,R2,GFP50,5,8982.4,0.08304000496864297,0.0
2180,F2,1800,R2,GFP50,5,8748.2,0.07946000099182098,0.5999999999999996
2181,F2,2700,R2,GFP50,5,8482.6,0.07926000058650937,0.40000000000000036
2182,F2,3600,R2,GFP50,5,8817.0,0.08186000138521148,0.40000000000000036
2183,F2,4500,R2,GFP50,5,9004.2,0.08755999356508247,0.1999999999999993
2184,F2,5400,R2,GFP50,5,9527.2,0.09400000125169765,1.0
2185,F2,6300,R2,GFP50,5,9745.0,0.1074200019240377,1.8000000000000007
2186,F2,7200,R2,GFP50,5,10126.4,0.12215999513864505,-0.5999999999999996
2187,F3,0,R2,GGG,5,7432.6,0.07915999293327353,1.5999999999999996
2188,F3,900,R2,GGG,5,7733.4,0.07684000432491297,0.0
2189,F3,1800,R2,GGG,5,7618.2,0.07356000542640696,-0.40000000000000036
2190,F3,2700,R2,GGG,5,7573.6,0.07576000094413735,1.4000000000000004
2191,F3,3600,R2,GGG,5,7756.0,0.07615999430418048,1.4000000000000004
2192,F3,4500,R2,GGG,5,7762.2,0.08075999766588245,0.1999999999999993
2193,F3,5400,R2,GGG,5,8041.2,0.09009999483823765,0.0
2194,F3,6300,R2,GGG,5,8260.0,0.1055199995636937,0.8000000000000007
2195,F3,7200,R2,GGG,5,8491.4,0.12825999408960304,1.4000000000000004
2196,F4,0,R2,GAG,5,7645.6,0.08555999696254751,-0.40000000000000036
2197,F4,900,R2,GAG,5,7610.4,0.08153999447822599,0.0
2198,F4,1800,R2,GAG,5,7364.2,0.07995999455451998,-2.4000000000000004
2199,F4,2700,R2,GAG,5,7282.6,0.07936000227928136,0.40000000000000036
2200,F4,3600,R2,GAG,5,7396.0,0.08386000543832749,-0.5999999999999996
2201,F4,4500,R2,GAG,5,7440.2,0.09195999354124045,1.1999999999999993
2202,F4,5400,R2,GAG,5,7650.2,0.10370000153779967,0.0
2203,F4,6300,R2,GAG,5,7430.0,0.1179200008511547,-1.1999999999999993
2204,F4,7200,R2,GAG,5,7638.4,0.11345999687910104,-0.5999999999999996
2205,F5,0,R2,GGA,5,6651.6,0.07536000311374652,1.5999999999999996
2206,F5,900,R2,GGA,5,6170.4,0.07244000434875497,0.0
2207,F5,1800,R2,GGA,5,6002.2,0.07096000611782095,-0.40000000000000036
2208,F5,2700,R2,GGA,5,5751.6,0.07355999350547834,0.40000000000000036
2209,F5,3600,R2,GGA,5,5445.0,0.07815999835729649,0.40000000000000036
2210,F5,4500,R2,GGA,5,5485.2,0.08135999292135244,0.1999999999999993
2211,F5,5400,R2,GGA,5,5631.2,0.08589999824762366,-1.0
2212,F5,6300,R2,GGA,5,5708.0,0.10482000261545171,-1.1999999999999993
2213,F5,7200,R2,GGA,5,5804.4,0.14216000586748107,0.40000000000000036
2214,F6,0,R2,CTA,5,7118.6,0.07446000277996051,1.5999999999999996
2215,F6,900,R2,CTA,5,6493.4,0.06984000504016899,0.0
2216,F6,1800,R2,CTA,5,6431.2,0.06826000511646298,-1.4000000000000004
2217,F6,2700,R2,CTA,5,6197.6,0.06886000335216536,0.40000000000000036
2218,F6,3600,R2,CTA,5,6243.0,0.0719599977135655,0.40000000000000036
2219,F6,4500,R2,CTA,5,6261.2,0.07756000310182547,2.1999999999999993
2220,F6,5400,R2,CTA,5,6541.2,0.08999999314546565,-1.0
2221,F6,6300,R2,CTA,5,6837.0,0.09761999994516371,-1.1999999999999993
2222,F6,7200,R2,CTA,5,7095.4,0.12166000157594704,-1.5999999999999996
2223,F7,0,,,5,-323.4,-0.009940002858638775,-10.4
2224,F7,900,,,5,-309.6,-0.010559999942779522,-10.0
2225,F7,1800,,,5,-309.8,-0.01023999750614163,-11.4
2226,F7,2700,,,5,-304.4,-0.009940004348754847,-10.6
2227,F7,3600,,,5,-310.0,-0.007439997792243913,-11.6
2228,F7,4500,,,5,-305.8,-0.010639999806880948,-10.8
2229,F7,5400,,,5,-307.8,-0.009499999880790741,-11.0
2230,F7,6300,,,5,-307.0,-0.0108800038695335,-11.2
2231,F7,7200,,,5,-301.6,-0.012039996683597565,-10.6
2232,F8,0,,,5,-324.4,-0.00894000083208088,-11.4
2233,F8,900,,,5,-308.6,-0.00896000266075131,-10.0
2234,F8,1800,,,5,-310.8,-0.008740001916885329,-12.4
2235,F8,2700,,,5,-304.4,-0.008640004694461842,-10.6
2236,F8,3600,,,5,-307.0,-0.00894000083208081,-11.6
2237,F8,4500,,,5,-306.8,-0.008940000832080838,-10.8
2238,F8,5400,,,5,-306.8,-0.009100000560283636,-12.0
2239,F8,6300,,,5,-308.0,-0.009080003201961506,-12.2
2240,F8,7200,,,5,-300.6,-0.009640000760555253,-9.6
2241,F9,0,,,5,-324.4,-0.00894000083208088,-12.4
2242,F9,900,,,5,-308.6,-0.009159998595714522,-11.0
2243,F9,1800,,,5,-309.8,-0.009140001237392434,-12.4
2244,F9,2700,,,5,-304.4,-0.00913999825716015,-10.6
2245,F9,3600,,,5,-310.0,-0.009440001845359813,-9.6
2246,F9,4500,,,5,-306.8,-0.009440001845359841,-10.8
2247,F9,5400,,,5,-307.8,-0.009499999880790741,-11.0
2248,F9,6300,,,5,-307.0,-0.009480002522468597,-12.2
2249,F9,7200,,,5,-301.6,-0.010040000081062359,-9.6
2250,G10,0,,,5,-323.4,-0.007939998805522874,-11.4
2251,G10,900,,,5,-308.6,-0.00816000401973721,-11.0
2252,G10,1800,,,5,-310.8,-0.00794000327587123,-11.4
2253,G10,2700,,,5,-305.4,-0.008040001988410941,-9.6
2254,G10,3600,,,5,-308.0,-0.008140002191066711,-10.6
2255,G10,4500,,,5,-304.8,-0.00814000219106674,-12.8
2256,G10,5400,,,5,-307.8,-0.008200000226497639,-11.0
2257,G10,6300,,,5,-306.0,-0.008080001175403598,-10.2
2258,G10,7200,,,5,-301.6,-0.008740000426769257,-10.6
2259,G11,0,,,5,-323.4,-0.0053399994969367814,-10.4
2260,G11,900,,,5,-308.6,-0.0055600047111511175,-11.0
2261,G11,1800,,,5,-309.8,-0.005439998209476438,-11.4
2262,G11,2700,,,5,-304.4,-0.005540004372596746,-11.6
2263,G11,3600,,,5,-308.0,-0.005940002202987613,-11.6
2264,G11,4500,,,5,-305.8,-0.0063400015234947454,-11.8
2265,G11,5400,,,5,-306.8,-0.006399999558925645,-11.0
2266,G11,6300,,,5,-306.0,-0.006179998815059706,-11.2
2267,G11,7200,,,5,-300.6,-0.006939999759197263,-10.6
2268,G2,0,R4,GFP50,5,8920.6,0.08936000168323552,-0.40000000000000036
2269,G2,900,R4,GFP50,5,8934.4,0.09074000120162998,0.0
2270,G2,1800,R4,GFP50,5,8718.2,0.08595999181270596,0.5999999999999996
2271,G2,2700,R4,GFP50,5,8662.6,0.08566000461578335,0.40000000000000036
2272,G2,3600,R4,GFP50,5,8689.0,0.0870600000023845,0.40000000000000036
2273,G2,4500,R4,GFP50,5,9001.2,0.09315999895334247,0.1999999999999993
2274,G2,5400,R4,GFP50,5,9274.2,0.10300000458955764,1.0
2275,G2,6300,R4,GFP50,5,9387.0,0.1146200045943257,0.8000000000000007
2276,G2,7200,R4,GFP50,5,9724.4,0.13126000016927702,0.40000000000000036
2277,G3,0,R4,GGG,5,8170.6,0.08336000442504851,1.5999999999999996
2278,G3,900,R4,GGG,5,8322.4,0.08793999850749998,0.0
2279,G3,1800,R4,GGG,5,8176.2,0.08545999825000795,-0.40000000000000036
2280,G3,2700,R4,GGG,5,8122.6,0.08535999953746837,1.4000000000000004
2281,G3,3600,R4,GGG,5,7915.0,0.08675999492406848,-0.5999999999999996
2282,G3,4500,R4,GGG,5,8030.2,0.09166000336408646,1.1999999999999993
2283,G3,5400,R4,GGG,5,8492.2,0.10040000528097166,1.0
2284,G3,6300,R4,GGG,5,8582.0,0.1178199991583827,-1.1999999999999993
2285,G3,7200,R4,GGG,5,8753.4,0.13656000047922107,0.40000000000000036
2286,G4,0,R4,GAG,5,7319.6,0.09476000368595153,-0.40000000000000036
2287,G4,900,R4,GAG,5,7212.4,0.09413999915122997,1.0
2288,G4,1800,R4,GAG,5,7116.2,0.09176000058650997,-0.40000000000000036
2289,G4,2700,R4,GAG,5,7028.6,0.09195999205112435,-0.5999999999999996
2290,G4,3600,R4,GAG,5,7077.0,0.09806000739336047,-0.5999999999999996
2291,G4,4500,R4,GAG,5,7265.2,0.11126000732183446,0.1999999999999993
2292,G4,5400,R4,GAG,5,7790.2,0.12690000683069264,1.0
2293,G4,6300,R4,GAG,5,8010.0,0.1491199925541877,-1.1999999999999993
2294,G4,7200,R4,GAG,5,7680.4,0.15375999361276604,-0.5999999999999996
2295,G5,0,R4,GGA,5,7067.6,0.08725999593734751,2.5999999999999996
2296,G5,900,R4,GGA,5,6936.4,0.08583999276161197,0.0
2297,G5,1800,R4,GGA,5,6795.2,0.08296000063419297,-1.4000000000000004
2298,G5,2700,R4,GGA,5,6661.6,0.08235999345779435,1.4000000000000004
2299,G5,3600,R4,GGA,5,6518.0,0.08486000746488549,0.40000000000000036
2300,G5,4500,R4,GGA,5,6540.2,0.08886000066995646,-0.8000000000000007
2301,G5,5400,R4,GGA,5,6758.2,0.09670000225305565,0.0
2302,G5,6300,R4,GGA,5,6733.0,0.09921999722719169,0.8000000000000007
2303,G5,7200,R4,GGA,5,6898.4,0.11855999380350103,0.40000000000000036
2304,G6,0,R4,CTA,5,6422.6,0.08486000001430552,-1.4000000000000004
2305,G6,900,R4,CTA,5,5764.4,0.07713999450206799,-1.0
2306,G6,1800,R4,CTA,5,5517.2,0.07385999560356098,-1.4000000000000004
2307,G6,2700,R4,CTA,5,5320.6,0.07615999281406435,-0.5999999999999996
2308,G6,3600,R4,CTA,5,5348.0,0.08075999766588247,-0.5999999999999996
2309,G6,4500,R4,CTA,5,5481.2,0.09145999997854247,0.1999999999999993
2310,G6,5400,R4,CTA,5,5725.2,0.11020000725984565,0.0
2311,G6,6300,R4,CTA,5,6018.0,0.1373200014233587,-2.1999999999999993
2312,G6,7200,R4,CTA,5,6315.4,0.17566000670194604,1.4000000000000004
2313,G7,0,,,5,-324.4,-0.004540000855922682,-12.4
2314,G7,900,,,5,-308.6,-0.006559999287128415,-12.0
2315,G7,1800,,,5,-308.8,-0.00943999886512753,-12.4
2316,G7,2700,,,5,-304.4,-0.009940004348754847,-11.6
2317,G7,3600,,,5,-308.0,-0.010740001499652818,-10.6
2318,G7,4500,,,5,-305.8,-0.011240002512931849,-10.8
2319,G7,5400,,,5,-308.8,-0.007499995827674841,-11.0
2320,G7,6300,,,5,-306.0,-0.011280003190040605,-10.2
2321,G7,7200,,,5,-301.6,-0.009640000760555253,-10.6
2322,G8,0,,,5,-323.4,-0.009639997780323081,-12.4
2323,G8,900,,,5,-308.6,-0.009760001301765409,-11.0
2324,G8,1800,,,5,-311.8,-0.00943999886512753,-12.4
2325,G8,2700,,,5,-304.4,-0.009539997577667242,-10.6
2326,G8,3600,,,5,-309.0,-0.009840001165866821,-11.6
2327,G8,4500,,,5,-307.8,-0.009840001165866849,-10.8
2328,G8,5400,,,5,-307.8,-0.009899999201297735,-12.0
2329,G8,6300,,,5,-306.0,-0.009880001842975605,-10.2
2330,G8,7200,,,5,-301.6,-0.010540001094341264,-9.6
2331,G9,0,,,5,-322.4,-0.009239998459815976,-12.4
2332,G9,900,,,5,-308.6,-0.009559997916221613,-11.0
2333,G9,1800,,,5,-309.8,-0.009240002930164332,-10.4
2334,G9,2700,,,5,-305.4,-0.009340001642704043,-9.6
2335,G9,3600,,,5,-310.0,-0.009639997780323012,-11.6
2336,G9,4500,,,5,-306.8,-0.009739999473094937,-10.8
2337,G9,5400,,,5,-308.8,-0.009799997508525837,-11.0
2338,G9,6300,,,5,-306.0,-0.009679998457431796,-11.2
2339,G9,7200,,,5,-300.6,-0.010339997708797455,-9.6
2340,B10,0,,,6,-341.6,-0.006780000030994424,-12.8
2341,B10,900,,,6,-306.0,-0.008660000562667886,-10.0
2342,B10,1800,,,6,-310.8,-0.0072399973869323175,-10.4
2343,B10,2700,,,6,-303.6,-0.004820002615451777,-11.0
2344,B10,3600,,,6,-309.4,-0.000999999046325667,-11.0
