"","time","well","iptg","strain","rbs","temp","OD660","fluor","mCherry","GFP","gfp_norm","mch_norm","lnOD660","experiment","groupID","gfp_expression","mch_expression","growthrate","tgt_fluor","tgt_expression"
"3880",7200,"E6",0.01875,"MCH25","R0.5",37,0.251620015501976,"mCherry",281.6,-1.2,-4.76909596244174,1119.14785251966,-1.37983520445047,2,"2 MCH25 R0.5",18125.0624823559,2952572.67837577,0.35380628925316,281.6,2952572.67837577
"3881",8100,"E6",0.01875,"MCH25","R0.5",37.1333333333333,0.291879971325398,"mCherry",465.8,-2.6,-8.9077711916774,1595.86146964743,-1.23141261832579,2,"2 MCH25 R0.5",-19488.6047175797,5179096.70369678,0.399095704724451,465.8,5179096.70369678
"3882",9000,"E6",0.01875,"MCH25","R0.5",37.0666666666667,0.323860001564026,"mCherry",719.2,-3.5,-10.8071388349823,2220.71264289121,-1.12744395050749,2,"2 MCH25 R0.5",88808.3671593022,9074468.07383493,0.68717481703788,719.2,9074468.07383493
"3883",9900,"E6",0.01875,"MCH25","R0.5",37.1,0.350219993293285,"mCherry",1028.6,-4.9,-13.9912057958855,2937.01107788731,-1.04919376968839,2,"2 MCH25 R0.5",-50572.8078584737,10463513.9459182,0.530151492247541,1028.6,10463513.9459182
"3884",10800,"E6",0.01875,"MCH25","R0.5",37.0333333333333,0.388540001213551,"mCherry",1307.8,-4.8,-12.3539403536518,3365.93399885538,-0.945359151248142,2,"2 MCH25 R0.5",-40345.6782120777,11500759.7170095,0.434476053202333,1307.8,11500759.7170095
"3885",11700,"E6",0.01875,"MCH25","R0.5",37.2,0.427799981832504,"mCherry",1757.2,-4.7,-10.9864427293038,4107.52705615587,-0.849099524801097,2,"2 MCH25 R0.5",-21208.5513531866,13042249.1511929,0.382313093524692,1757.2,13042249.1511929
"3886",12600,"E6",0.01875,"MCH25","R0.5",37.1,0.457070003449917,"mCherry",1960,-3.7,-8.09504008592292,4288.18339686727,-0.782918719403281,2,"2 MCH25 R0.5",-1848.53325792129,11468300.3321435,0.344525231104204,1960,11468300.3321435
"3887",13500,"E6",0.01875,"MCH25","R0.5",37.0666666666667,0.492979974299669,"mCherry",2484.2,-5.8,-11.7651837850808,5039.14992394787,-0.707286725846272,2,"2 MCH25 R0.5",-7653.74837659833,12378662.3744184,0.341907043842116,2484.2,12378662.3744184
"3888",14400,"E6",0.01875,"MCH25","R0.5",37.1333333333333,0.524999993294477,"mCherry",2626.7,-5.5,-10.4761906099968,5003.23815914157,-0.644357029162937,2,"2 MCH25 R0.5",-5498.84578899769,10360611.01587,0.301002122085204,2626.7,10360611.01587
"3889",15300,"E6",0.01875,"MCH25","R0.5",37.2,0.561879976838827,"mCherry",2765.1,-4.6,-8.18680178973434,4921.15774539009,-0.576467016240282,2,"2 MCH25 R0.5",730.30313719113,7360725.31974929,0.272632508560815,2765.1,7360725.31974929
"3890",16200,"E6",0.01875,"MCH25","R0.5",37.3333333333333,0.610330016165972,"mCherry",2825.6,-4.9,-8.02844341620502,4629.62647282223,-0.493755457999837,2,"2 MCH25 R0.5",-8159.37999793708,5885632.7718453,0.289163261403445,2825.6,5885632.7718453
"3891",17100,"E6",0.01875,"MCH25","R0.5",37.1333333333333,0.670260007679462,"mCherry",2943.4,-3.9,-5.8186374769731,4391.43014095452,-0.400089570713887,2,"2 MCH25 R0.5",11956.1608765294,2889615.30236963,0.307197155132384,2943.4,2889615.30236963
"3892",18000,"E6",0.01875,"MCH25","R0.5",37.0333333333333,0.699270009994507,"mCherry",2961,-2.7,-3.86116945015447,4234.41583033607,-0.357718330942677,2,"2 MCH25 R0.5",16434.38959113,1962148.72868385,0.28663869822026,2961,1962148.72868385
"3893",18900,"E6",0.01875,"MCH25","R0.5",37.1,0.742189978808165,"mCherry",2940.9,-2.9,-3.90735537100208,3962.46255537242,-0.298150032456811,2,"2 MCH25 R0.5",9318.10364348872,963601.54148548,0.278316983783471,2940.9,963601.54148548
"3894",19800,"E6",0.01875,"MCH25","R0.5",37.0333333333333,0.751879981160164,"mCherry",3026,-4.7,-6.25099765623208,4024.57849101239,-0.285178567290715,2,"2 MCH25 R0.5",1036.29031282045,1038362.89344612,0.208576890709122,3026,1038362.89344612
"3895",20700,"E6",0.01875,"MCH25","R0.5",37.1333333333333,0.760820028930903,"mCherry",3345.6,-3.4,-4.46886237311293,4397.36057514312,-0.273358441952764,2,"2 MCH25 R0.5",2483.15592113434,1997450.62296046,0.126731128761123,3345.6,1997450.62296046
"3896",21600,"E6",0.01875,"MCH25","R0.5",37.0666666666667,0.778989977389574,"mCherry",3275.9,-3.5,-4.49299747312364,4205.31726348735,-0.249757099189568,2,"2 MCH25 R0.5",-3857.33230421577,1518342.42824694,0.107961231753109,3275.9,1518342.42824694
"3897",22500,"E6",0.01875,"MCH25","R0.5",37.1666666666667,0.791969989240169,"mCherry",3413.2,-2.1,-2.65161562752495,4309.75926660389,-0.233231780259169,2,"2 MCH25 R0.5",3763.86951066641,2222094.46235969,0.0649182521976421,3413.2,2222094.46235969
"3898",23400,"E6",0.01875,"MCH25","R0.5",37.2333333333333,0.798309990763664,"mCherry",3325,-1.8,-2.25476321332032,4165.04871349449,-0.225258297359637,2,"2 MCH25 R0.5",13446.7809996546,1386409.48927473,0.0599202699310779,3325,1386409.48927473
"3899",24300,"E6",0.01875,"MCH25","R0.5",37.1333333333333,0.816899965703487,"mCherry",3410,1.8,2.20345216742652,4174.31771718024,-0.202238632618049,2,"2 MCH25 R0.5",23714.2736965703,293692.158857525,0.0711198093347153,3410,293692.158857525
"3900",25200,"E6",0.01875,"MCH25","R0.5",37.1666666666667,0.835379955172539,"mCherry",3466.3,2.1,2.51382617813264,4149.36937202913,-0.179868621494051,2,"2 MCH25 R0.5",25064.9632731589,852208.751287403,0.0698884776955173,3466.3,852208.751287403
"3901",26100,"E6",0.01875,"MCH25","R0.5",37.2666666666667,0.852980054914951,"mCherry",3561.1,-0.799999999999997,-0.93788828401124,4174.89246024055,-0.159019114044072,2,"2 MCH25 R0.5",5713.53234312639,650024.179652608,0.0742126662150964,3561.1,650024.179652608
"3902",27000,"E6",0.01875,"MCH25","R0.5",37.1333333333333,0.878959942609072,"mCherry",3787.8,0.399999999999999,0.455083309954551,4309.41140361464,-0.129015953883643,2,"2 MCH25 R0.5",9467.95381265255,1991713.19295255,0.0962423434759934,3787.8,1991713.19295255
"3903",27900,"E6",0.01875,"MCH25","R0.5",37.2,0.889430050551891,"mCherry",3735.2,2.4,2.69835722158342,4199.54328919099,-0.117174414033226,2,"2 MCH25 R0.5",2527.11384377804,1369695.70332769,0.0850642185848228,3735.2,1369695.70332769
"3904",28800,"E6",0.01875,"MCH25","R0.5",37.0666666666667,0.922710032761097,"mCherry",3777.2,2.9,3.14291586417686,4093.5937248858,-0.0804402511923024,2,"2 MCH25 R0.5",3288.07658514926,1277828.76290364,0.0994283703017487,3777.2,1277828.76290364
"3905",29700,"E6",0.01875,"MCH25","R0.5",37.0333333333333,0.931009958684444,"mCherry",4166.8,2.7,2.90007638996173,4475.5697413676,-0.0714853050013299,2,"2 MCH25 R0.5",14077.9290346384,2436286.17608013,0.0875338090427425,4166.8,2436286.17608013
"3906",30600,"E6",0.01875,"MCH25","R0.5",37.1666666666667,0.955449958890677,"mCherry",4375.4,5,5.23313644369742,4579.41303915074,-0.0455728883208956,2,"2 MCH25 R0.5",18088.2393725121,2310575.96854089,0.0834430655627478,4375.4,2310575.96854089
"3907",31500,"E6",0.01875,"MCH25","R0.5",37.2333333333333,0.982030006498098,"mCherry",3873.8,4.7,4.78600446921181,3944.68598145377,-0.0181334145791369,2,"2 MCH25 R0.5",8844.96316407606,533005.171539541,0.099040999454089,3873.8,533005.171539541
"3908",32400,"E6",0.01875,"MCH25","R0.5",37.2,1.00813999772072,"mCherry",4223.6,4.2,4.16608805274634,4189.49749989986,0.00810704663301893,2,"2 MCH25 R0.5",4875.6704508484,1674230.22250671,0.0885472978253213,4223.6,1674230.22250671
"3909",33300,"E6",0.01875,"MCH25","R0.5",37.1666666666667,0.990810014307499,"mCherry",3693.5,4.9,4.94544860189441,3727.75804308102,-0.00923247412340158,2,"2 MCH25 R0.5",8135.69361304075,-1750283.53956918,0.0622528308779283,3693.5,-1750283.53956918
"3910",34200,"E6",0.01875,"MCH25","R0.5",37.1,1.03543994054198,"mCherry",4344.3,7,6.76041142119356,4195.60790529874,0.034826399729096,2,"2 MCH25 R0.5",7240.73650236982,-112593.452611849,0.0803992880499916,4344.3,-112593.452611849
"3911",35100,"E6",0.01875,"MCH25","R0.5",37.2333333333333,1.0134099803865,"mCherry",4135.5,6.6,6.51266528624761,4080.77686231469,0.0133208624288754,2,"2 MCH25 R0.5",6799.43465518181,936532.657505832,0.0314542770080122,4135.5,936532.657505832
"3912",36000,"E6",0.01875,"MCH25","R0.5",37.1333333333333,1.05130004063249,"mCherry",4339,7.4,7.03890394177859,4127.27083829423,0.0500275322494014,2,"2 MCH25 R0.5",11296.1111369339,407366.007875677,0.0419204856163825,4339,407366.007875677
"3913",36900,"E6",0.01875,"MCH25","R0.5",37.1,1.02006996646523,"mCherry",3931.3,6.7,6.5681769096849,3853.951326126,0.0198712195174392,2,"2 MCH25 R0.5",6339.23110714672,837482.865155271,0.0291036936408407,3931.3,837482.865155271
"3914",37800,"E6",0.01875,"MCH25","R0.5",37.3333333333333,1.01163002103567,"mCherry",4420,11.2,11.0712412315857,4369.18627175077,0.0115629121582916,2,"2 MCH25 R0.5",14731.5297115848,265518.285515945,-0.0232634875708044,4420,265518.285515945
"3915",38700,"E6",0.01875,"MCH25","R0.5",37.1666666666667,1.0163499429822,"mCherry",4342.8,10,9.83913077286921,4272.93771204164,0.0162177219222732,2,"2 MCH25 R0.5",11970.0515143528,729821.082036866,0.00289685949339779,4342.8,729821.082036866
"3916",39600,"E6",0.01875,"MCH25","R0.5",37.1666666666667,1.01001997962594,"mCherry",3999.2,8.4,8.31666716445642,3959.52563382073,0.00997011246537245,2,"2 MCH25 R0.5",3522.93926130513,-1197094.76099148,-0.040057419784029,3999.2,-1197094.76099148
"3917",40500,"E6",0.01875,"MCH25","R0.5",37.2333333333333,1.02734003737569,"mCherry",3837.4,9.2,8.95516544210732,3735.2773769068,0.0269729738824565,2,"2 MCH25 R0.5",8848.84413738507,-332362.585800184,0.00710175436501729,3837.4,-332362.585800184
"3918",41400,"E6",0.01875,"MCH25","R0.5",36.9666666666667,1.02133004143834,"mCherry",4661.4,15.7,15.3721122095749,4564.04865310271,0.0211057400702573,2,"2 MCH25 R0.5",15923.9737671958,854232.726089126,0.00954282791196571,4661.4,854232.726089126
"3919",42300,"E6",0.01875,"MCH25","R0.5",37.1,1.0344700537622,"mCherry",3905.3,11.9,11.5034746116832,3775.16969756357,0.0338892702370558,2,"2 MCH25 R0.5",6693.40105619304,-1541243.66425498,0.0176715483147826,3905.3,-1541243.66425498
"3920",43200,"E6",0.01875,"MCH25","R0.5",37.1,0.993209989368916,"mCherry",3821.8,12.7,12.7868226618115,3847.9274684182,-0.00681316763700935,2,"2 MCH25 R0.5",15217.1388346461,-627795.44866656,-0.0167832801023818,3821.8,-627795.44866656
"3921",0,"E8",0.01875,"GFP90","R2",37.2,0.228680007904768,"GFP",-0.9,253.6,1108.97319937828,-3.93563043943395,-1.47543159801943,2,"2 GFP90 R2",NA,NA,NA,253.6,NA
"3922",900,"E8",0.01875,"GFP90","R2",37.2333333333333,0.0942800104618073,"GFP",-1.4,281.9,2990.02936698016,-14.8493831634346,-2.36148608994893,2,"2 GFP90 R2",NA,NA,NA,281.9,NA
"3923",1800,"E8",0.01875,"GFP90","R2",37.0666666666667,0.0986300103366375,"GFP",0.2,324.9,3294.12922994809,2.02778038162394,-2.31637969921408,2,"2 GFP90 R2",NA,NA,NA,324.9,NA
"3924",2700,"E8",0.01875,"GFP90","R2",37.0333333333333,0.103979995846748,"GFP",0.4,316.9,3047.70160278776,3.84689378704672,-2.26355674596936,2,"2 GFP90 R2",NA,NA,NA,316.9,NA
"3925",3600,"E8",0.01875,"GFP90","R2",37.1,0.108539998531342,"GFP",1.7,331.8,3056.937575913,15.6624288096808,-2.22063652387791,2,"2 GFP90 R2",2219804.05412946,73804.2268636393,-0.745204925858486,331.8,2219804.05412946
"3926",4500,"E8",0.01875,"GFP90","R2",37.1333333333333,0.144630001485348,"GFP",-1.1,446.6,3087.87938472948,-7.60561424810218,-1.93357651162651,2,"2 GFP90 R2",5389593.6992314,9817.11056326304,0.427909578322413,446.6,5389593.6992314
"3927",5400,"E8",0.01875,"GFP90","R2",37.1,0.148099987208843,"GFP",-1.1,337.4,2278.19060864749,-7.42741455101434,-1.90986764407677,2,"2 GFP90 R2",372590.584976775,-38749.4208375846,0.40651205513731,337.4,372590.584976775
"3928",6300,"E8",0.01875,"GFP90","R2",37.1,0.195410014688969,"GFP",0,946.1,4841.61470181502,0,-1.63265528844029,2,"2 GFP90 R2",16164188.1029138,-10276.0254945415,0.630901457529068,946.1,16164188.1029138
"3929",7200,"E8",0.01875,"GFP90","R2",37,0.218020012974739,"GFP",-0.4,1370.8,6287.49618576909,-1.83469395557896,-1.52316841777023,2,"2 GFP90 R2",22955688.7912204,-46397.4460650267,0.697468106107678,1370.8,22955688.7912204
"3930",8100,"E8",0.01875,"GFP90","R2",37.1333333333333,0.25518002063036,"GFP",-1.2,2022.4,7925.38536129967,-4.70256251659395,-1.36578601964224,2,"2 GFP90 R2",29505064.7103616,-1872.38638852402,0.567790491984273,2022.4,29505064.7103616
"3931",9000,"E8",0.01875,"GFP90","R2",37.0666666666667,0.295160007476807,"GFP",0.2,2539.5,8603.80788613292,0.677598573430433,-1.2202376714606,2,"2 GFP90 R2",35649669.8964693,21045.6250240271,0.689629972616163,2539.5,35649669.8964693
"3932",9900,"E8",0.01875,"GFP90","R2",37.1,0.377419976890087,"GFP",-1.4,2853.1,7559.4832671798,-3.709395595686,-0.974396714512478,2,"2 GFP90 R2",25593688.5632055,-18789.2836856254,0.658258573927815,2853.1,25593688.5632055
"3933",10800,"E8",0.01875,"GFP90","R2",37.0333333333333,0.463839979469776,"GFP",-0.2,3130.2,6748.4480392962,-0.431183185693962,-0.768215658070227,2,"2 GFP90 R2",19674954.3683187,2236.55273028517,0.754952759700007,3130.2,19674954.3683187
"3934",11700,"E8",0.01875,"GFP90","R2",37.2,0.555500012636185,"GFP",-0.8,3368.3,6063.54621670551,-1.4401439816419,-0.587886647155046,2,"2 GFP90 R2",12442196.1049984,3697.80700051962,0.777899372487194,3368.3,12442196.1049984
"3935",12600,"E8",0.01875,"GFP90","R2",37.1,0.610269974172115,"GFP",-2,3481.3,5704.52446840874,-3.27723808256039,-0.493853839114665,2,"2 GFP90 R2",7363597.4282881,-17201.0133173007,0.726383832345938,3481.3,7363597.4282881
"3936",13500,"E8",0.01875,"GFP90","R2",37.0666666666667,0.710480005294085,"GFP",-1.8,3930.2,5531.75313972868,-2.53349846102275,-0.341814473580469,2,"2 GFP90 R2",7134398.90476608,-2649.4843207747,0.632582240932009,3930.2,7134398.90476608
"3937",14400,"E8",0.01875,"GFP90","R2",37.1333333333333,0.787700014561415,"GFP",-2.3,4198.5,5330.07480308058,-2.91989330643928,-0.238637953786868,2,"2 GFP90 R2",6147919.16504933,-12085.2103777999,0.529577704283359,4198.5,6147919.16504933
"3938",15300,"E8",0.01875,"GFP90","R2",37.2,0.826880022138357,"GFP",0.0999999999999996,4202.4,5082.2367060367,0.120936529269862,-0.190095670494648,2,"2 GFP90 R2",4300925.5323588,4640.73010325251,0.397790976660397,4202.4,4300925.5323588
"3939",16200,"E8",0.01875,"GFP90","R2",37.3333333333333,0.821729988604784,"GFP",-1.4,4188.1,5096.68633015448,-1.70372265758131,-0.196343418903741,2,"2 GFP90 R2",3386264.78785139,2874.588105137,0.297510420210924,4188.1,3386264.78785139
"3940",17100,"E8",0.01875,"GFP90","R2",37.1333333333333,0.849060054123402,"GFP",-0.6,4273.1,5032.74177044131,-0.706663794964963,-0.163625360044719,2,"2 GFP90 R2",1544652.54429818,5405.60820401813,0.17818911353575,4273.1,1544652.54429818
"3941",18000,"E8",0.01875,"GFP90","R2",37.0333333333333,0.859869956970215,"GFP",-1,4315.3,5018.54956673347,-1.16296655313268,-0.150974113993727,2,"2 GFP90 R2",507184.139287334,5645.02894754737,0.087663839793141,4315.3,507184.139287334
"3942",18900,"E8",0.01875,"GFP90","R2",37.1,0.883889948576689,"GFP",-1.1,4147.1,4691.87369612925,-1.24449882224739,-0.123422716654642,2,"2 GFP90 R2",-234685.001743164,-5092.62209930922,0.0666729538400058,4147.1,-234685.001743164
"3943",19800,"E8",0.01875,"GFP90","R2",37.0333333333333,0.904479971528053,"GFP",0,4085.3,4516.73904188081,0,-0.100395117533959,2,"2 GFP90 R2",-428429.539586135,5834.64353521973,0.0959483013697825,4085.3,-428429.539586135
"3944",20700,"E8",0.01875,"GFP90","R2",37.1333333333333,0.924920020252466,"GFP",-1.4,4453.6,4815.11904000558,-1.51364439015803,-0.0780480097999186,2,"2 GFP90 R2",734698.869723583,-3256.2830791073,0.0855773502448007,4453.6,734698.869723583
"3945",21600,"E8",0.01875,"GFP90","R2",37.0666666666667,0.940089947730303,"GFP",0.9,3991.5,4245.87031234281,0.957355200077298,-0.0617797192212047,2,"2 GFP90 R2",-1291397.59598783,7577.68817905151,0.0891943947725224,3991.5,-1291397.59598783
"3946",22500,"E8",0.01875,"GFP90","R2",37.1666666666667,0.955770049989223,"GFP",0.2,4314.9,4514.57963141725,0.209255353839823,-0.0452379283476298,2,"2 GFP90 R2",655305.216922562,5076.858057207,0.0781847883070126,4314.9,655305.216922562
"3947",23400,"E8",0.01875,"GFP90","R2",37.2333333333333,0.969009944796562,"GFP",0,4196.2,4330.39931378719,0,-0.0314804041960859,2,"2 GFP90 R2",425241.843340887,0,0.0689147133378729,4196.2,425241.843340887
"3948",24300,"E8",0.01875,"GFP90","R2",37.1333333333333,0.984000037610531,"GFP",-1,4358.8,4429.67462743657,-1.01626012375805,-0.0161293437078001,2,"2 GFP90 R2",-357451.835934236,1508.23559465922,0.0619186660921185,4358.8,-357451.835934236
"3949",25200,"E8",0.01875,"GFP90","R2",37.1666666666667,1.00888001620769,"GFP",-2.7,4319.1,4281.08390553237,-2.67623498991396,0.0088408207305193,2,"2 GFP90 R2",1213895.3228243,-13339.5090420253,0.070620539951724,4319.1,1213895.3228243
"3950",26100,"E8",0.01875,"GFP90","R2",37.2666666666667,1.02948001772165,"GFP",0.0999999999999996,4147.2,4028.4414739571,0.0971364167138573,0.029053837604916,2,"2 GFP90 R2",-610170.716723201,-363.846581230295,0.0742917659525457,4147.2,-610170.716723201
"3951",27000,"E8",0.01875,"GFP90","R2",37.1333333333333,1.05906002596021,"GFP",1.8,4351.4,4108.73783670077,1.69962037644468,0.0573817467506041,2,"2 GFP90 R2",553141.015043073,6415.29527756142,0.0888621509466899,4351.4,553141.015043073
"3952",27900,"E8",0.01875,"GFP90","R2",37.2,1.07282996624708,"GFP",0.2,4283.4,3992.61778171984,0.186422831475923,0.0702999853385847,2,"2 GFP90 R2",-263316.677152703,4190.71634725784,0.0864293290463848,4283.4,-263316.677152703
"3953",28800,"E8",0.01875,"GFP90","R2",37.0666666666667,1.10840997248888,"GFP",2.2,4444.9,4010.15879532299,1.98482515910607,0.102926531159355,2,"2 GFP90 R2",428972.504497278,16708.7859462375,0.0940857104288358,4444.9,428972.504497278
"3954",29700,"E8",0.01875,"GFP90","R2",37.0333333333333,1.11860997527838,"GFP",-0.2,4427.7,3958.21608769234,-0.178793327808674,0.112086821011197,2,"2 GFP90 R2",937014.588706326,-1002.15464032762,0.083032983406281,4427.7,937014.588706326
"3955",30600,"E8",0.01875,"GFP90","R2",37.1666666666667,1.12794997319579,"GFP",0.4,4580,4060.46376952659,0.354625656727214,0.120401802088645,2,"2 GFP90 R2",749937.134374997,-4592.7908491907,0.0630200553380414,4580,749937.134374997
"3956",31500,"E8",0.01875,"GFP90","R2",37.2333333333333,1.11762997731566,"GFP",-0.2,4263.7,3814.94777926465,-0.178950103396799,0.111210351539026,2,"2 GFP90 R2",-63944.5468904726,-1298.36643432433,0.040910366200441,4263.7,-63944.5468904726
"3957",32400,"E8",0.01875,"GFP90","R2",37.2,1.11143997311592,"GFP",-1.4,4300.2,3869.03485929554,-1.259627180832,0.105656447669958,2,"2 GFP90 R2",-466436.497587093,-11604.5016676817,0.00272991651060246,4300.2,-466436.497587093
"3958",33300,"E8",0.01875,"GFP90","R2",37.1666666666667,1.08690998703241,"GFP",0.5,4003.9,3683.74570826406,0.460019694331035,0.0833387960924146,2,"2 GFP90 R2",-1371387.91926404,2265.1522970383,-0.0287480249187824,4003.9,-1371387.91926404
"3959",34200,"E8",0.01875,"GFP90","R2",37.1,1.13563999757171,"GFP",0.3,4294,3781.12783028221,0.264168222888836,0.127196366528387,2,"2 GFP90 R2",-922651.760739693,-322.605510748146,0.00679456443974159,4294,-922651.760739693
"3960",35100,"E8",0.01875,"GFP90","R2",37.2333333333333,1.09380997046828,"GFP",-0.5,4357.6,3983.87299224784,-0.457117793309143,0.0896669873289997,2,"2 GFP90 R2",304791.518205368,-973.774818547495,-0.021543364210026,4357.6,304791.518205368
"3961",36000,"E8",0.01875,"GFP90","R2",37.1333333333333,1.13189994469285,"GFP",-2,4482.4,3960.0673372383,-1.76694062878739,0.123897587794014,2,"2 GFP90 R2",589887.957081472,-1942.55090147576,0.018241140124056,4482.4,589887.957081472
"3962",36900,"E8",0.01875,"GFP90","R2",37.1,1.06987000480294,"GFP",0.3,4049.7,3785.22622544774,0.280407898766408,0.0675371502548335,2,"2 GFP90 R2",149398.440097888,-652.394934925279,-0.0158016458375811,4049.7,149398.440097888
"3963",37800,"E8",0.01875,"GFP90","R2",37.3333333333333,1.04753001779318,"GFP",0,4635.2,4424.88513099122,0,0.0464350290080295,2,"2 GFP90 R2",1120985.63951546,-985.626295001866,-0.0807613375203575,4635.2,1120985.63951546
"3964",38700,"E8",0.01875,"GFP90","R2",37.1666666666667,1.05164995938539,"GFP",0.8,4451,4232.3968733867,0.760709390858091,0.0503603207190607,2,"2 GFP90 R2",311635.741359026,4337.54243861601,-0.039306666609939,4451,311635.741359026
"3965",39600,"E8",0.01875,"GFP90","R2",37.1666666666667,1.08881994262338,"GFP",-0.8,4311.4,3959.69969985323,-0.734740399842878,0.0850944883366982,2,"2 GFP90 R2",-571081.896749155,4007.59225788881,-0.0388030994573154,4311.4,-571081.896749155
"3966",40500,"E8",0.01875,"GFP90","R2",37.2333333333333,1.11113999560475,"GFP",-1.6,3996.2,3596.48650557756,-1.43996256666936,0.105386511364213,2,"2 GFP90 R2",-179362.678466125,-6369.8895156194,0.0378493611093796,3996.2,-179362.678466125
"3967",41400,"E8",0.01875,"GFP90","R2",36.9666666666667,1.11212996914983,"GFP",-0.6,4816.7,4331.05853957172,-0.539505288629774,0.106277067730463,2,"2 GFP90 R2",603739.98519716,-1995.83466180879,0.0598420387224339,4816.7,603739.98519716
"3968",42300,"E8",0.01875,"GFP90","R2",37.1,1.1209699831903,"GFP",0.3,4018.9,3585.1985871755,0.267625364192353,0.11419436691644,2,"2 GFP90 R2",-1418087.77725329,-1640.9254538918,0.0638340461973794,4018.9,-1418087.77725329
"3969",43200,"E8",0.01875,"GFP90","R2",37.1,1.11191001683474,"GFP",-1.2,4232.7,3806.69293010705,-1.07922402157688,0.106079272441534,2,"2 GFP90 R2",-255474.785915198,-1298.47413425768,0.0209847841048359,4232.7,-255474.785915198
"3970",0,"E9",0.01875,"MCH75","R1",37.2,0.125380002707243,"mCherry",133.1,-7.4,-59.0205761701783,1061.57279570956,-2.07640613154401,2,"2 MCH75 R1",NA,NA,NA,133.1,NA
"3971",900,"E9",0.01875,"MCH75","R1",37.2333333333333,0.0906800091266632,"mCherry",131.6,-3.1,-34.1861456549908,1451.25702199896,-2.40041835269589,2,"2 MCH75 R1",NA,NA,NA,131.6,NA
"3972",1800,"E9",0.01875,"MCH75","R1",37.0666666666667,0.0859299890697002,"mCherry",147.2,-3.1,-36.0758803016431,1713.02244529092,-2.45422239485706,2,"2 MCH75 R1",NA,NA,NA,147.2,NA
"3973",2700,"E9",0.01875,"MCH75","R1",37.0333333333333,0.105579993128777,"mCherry",132.4,-1.1,-10.418640571972,1254.02546520827,-2.2482863846674,2,"2 MCH75 R1",NA,NA,NA,132.4,NA
"3974",3600,"E9",0.01875,"MCH75","R1",37.1,0.125239998102188,"mCherry",116.7,-3.2,-25.550942578177,931.810937147891,-2.07752339767733,2,"2 MCH75 R1",141889.230900358,-554043.663515683,-0.00111726613332097,116.7,-554043.663515683
"3975",4500,"E9",0.01875,"MCH75","R1",37.1333333333333,0.166829989850521,"mCherry",138.9,-4.4,-26.374154934268,832.584118265869,-1.79078000995181,2,"2 MCH75 R1",-40748.0946685963,228816.223908272,0.609638342744079,138.9,228816.223908272
"3976",5400,"E9",0.01875,"MCH75","R1",37.1,0.180099992454052,"mCherry",82.9,-10.6,-58.8561934709927,460.29985271182,-1.71424306869888,2,"2 MCH75 R1",-203411.294006926,-1743912.82728605,0.739979326158173,82.9,-1743912.82728605
"3977",6300,"E9",0.01875,"MCH75","R1",37.1,0.327210010588169,"mCherry",175,-6.9,-21.0873743978586,534.824712989167,-1.11715308001444,2,"2 MCH75 R1",-115364.217016836,847330.283606418,1.13113330465296,175,847330.283606418
"3978",7200,"E9",0.01875,"MCH75","R1",37,0.365019997954369,"mCherry",247.6,-4.2,-11.5062189018067,678.319000020795,-1.00780313798443,2,"2 MCH75 R1",-15458.6054369877,2023531.45170168,1.06972025969291,247.6,2023531.45170168
"3979",8100,"E9",0.01875,"MCH75","R1",37.1333333333333,0.407679994404316,"mCherry",448.8,-8.6,-21.0949767416622,1100.86343740209,-0.89727273976407,2,"2 MCH75 R1",-52251.8044639626,3855436.71509095,0.893507270187739,448.8,3855436.71509095
"3980",9000,"E9",0.01875,"MCH75","R1",37.0666666666667,0.4535600066185,"mCherry",802.2,-8.5,-18.7406294116879,1768.67446047718,-0.790627699286162,2,"2 MCH75 R1",21804.7151000349,7468634.08164528,0.923615369412722,802.2,7468634.08164528
"3981",9900,"E9",0.01875,"MCH75","R1",37.1,0.478920011222362,"mCherry",1196.6,-8.9,-18.5834790600715,2498.53831946984,-0.736221686700849,2,"2 MCH75 R1",-17713.1355850916,9047869.6568648,0.380931393313586,1196.6,9047869.6568648
"3982",10800,"E9",0.01875,"MCH75","R1",37.0333333333333,0.495340020954609,"mCherry",1670.8,-9.8,-19.7843896826944,3373.03655937202,-0.702510841209426,2,"2 MCH75 R1",-45807.3539767466,11641611.8178046,0.305292296774999,1670.8,11641611.8178046
"3983",11700,"E9",0.01875,"MCH75","R1",37.2,0.52490000128746,"mCherry",2267.2,-8.7,-16.5745855947054,4319.29890348461,-0.644547508271111,2,"2 MCH75 R1",-762.582601974517,13866802.0343044,0.25272523149296,2267.2,13866802.0343044
"3984",12600,"E9",0.01875,"MCH75","R1",37.1,0.543469975888729,"mCherry",2599,-7.7,-14.1682159854522,4782.23290210262,-0.609780816101829,2,"2 MCH75 R1",5768.79160154586,12956705.9370721,0.180846883184333,2599,12956705.9370721
"3985",13500,"E9",0.01875,"MCH75","R1",37.0666666666667,0.589480013400316,"mCherry",3314.2,-7.8,-13.232000784907,5622.24320529986,-0.528514463904639,2,"2 MCH75 R1",7522.48189811117,14481461.5158547,0.20770722279621,3314.2,14481461.5158547
"3986",14400,"E9",0.01875,"MCH75","R1",37.1333333333333,0.611799972504377,"mCherry",3508.7,-7.5,-12.258908690857,5735.04438981467,-0.49134989220751,2,"2 MCH75 R1",14972.9294641338,11964672.6357094,0.211160949001916,3508.7,11964672.6357094
